sample_id,fold,fusion_model,spearman,jaccard_top5pct,jaccard_top50,entropy_image_only,entropy_fusion,n_tiles
425,1,coattention_fusion,0.6308473048752573,0.3684210526315789,0.5151515151515151,5.420597,5.282381,256
439,1,coattention_fusion,0.9038238155184251,0.3684210526315789,0.639344262295082,5.1282363,5.414856,256
412,1,coattention_fusion,0.045012445639734486,0.3,0.0989010989010989,5.4417505,5.5277543,256
390,1,coattention_fusion,0.4460767624170289,0.4444444444444444,0.47058823529411764,5.3386526,5.530353,256
435,1,coattention_fusion,0.1879799439230945,0.3684210526315789,0.3157894736842105,5.513594,5.4405203,256
407,1,coattention_fusion,0.47434553101396193,0.7333333333333333,0.8181818181818182,5.0339828,5.5180492,256
420,1,coattention_fusion,0.4327985523002975,0.625,0.6129032258064516,5.2755785,5.1530538,256
395,1,coattention_fusion,0.8931291485465781,0.625,0.6949152542372882,5.153372,5.4681864,256
404,1,coattention_fusion,0.8876981288624398,0.3,0.639344262295082,5.169021,5.0439878,256
418,1,coattention_fusion,0.8143053330281527,0.625,0.6666666666666666,5.283983,5.281664,256
405,1,coattention_fusion,0.7645470931563286,0.625,0.6129032258064516,5.278562,5.5254383,256
424,1,coattention_fusion,0.7319008926527808,0.4444444444444444,0.5151515151515151,5.3729715,5.524228,256
443,1,coattention_fusion,0.7091654268711374,0.7333333333333333,0.4925373134328358,5.3264284,4.941151,256
464,1,coattention_fusion,0.5431584744792858,0.3684210526315789,0.42857142857142855,5.4792624,5.5101824,256
479,1,coattention_fusion,0.8537150949874112,0.5294117647058824,0.5873015873015873,5.3655157,5.434725,256
505,1,coattention_fusion,0.6773632410162507,0.4444444444444444,0.5151515151515151,5.3293657,5.4958334,256
478,1,coattention_fusion,0.7582620450904095,0.625,0.6129032258064516,5.285817,4.986624,256
486,1,coattention_fusion,0.7252152952620736,0.3684210526315789,0.7241379310344828,5.2583036,3.7212017,256
444,1,coattention_fusion,0.5735959315632868,0.3,0.639344262295082,5.3528256,5.315614,256
463,1,coattention_fusion,0.6564345387960631,0.5294117647058824,0.6129032258064516,5.29276,5.2609043,256
473,1,coattention_fusion,0.6192385271229113,0.18181818181818182,0.42857142857142855,5.4163065,5.1980166,256
453,1,coattention_fusion,0.8673115987640191,0.4444444444444444,0.7241379310344828,5.0523586,5.3926754,256
459,1,coattention_fusion,0.809757667658503,0.3684210526315789,0.5873015873015873,5.181365,5.5229645,256
461,1,coattention_fusion,0.6111359864957655,0.5294117647058824,0.639344262295082,5.351267,5.445983,256
470,1,coattention_fusion,0.5572892824444953,0.8571428571428571,0.7241379310344828,4.668916,5.4461327,256
481,1,coattention_fusion,0.5982819295033187,0.625,0.6949152542372882,5.116086,5.530837,256
496,1,coattention_fusion,0.7423015850308994,0.3,0.639344262295082,5.265557,5.504167,256
500,1,coattention_fusion,0.7721496623941403,0.625,0.7241379310344828,5.1644487,5.3380895,256
513,1,coattention_fusion,0.8724171721217668,0.625,0.6949152542372882,4.890068,4.8094177,256
475,1,coattention_fusion,0.7892552643625542,0.23809523809523808,0.4925373134328358,5.144429,5.545015,256
514,1,coattention_fusion,0.8361767566948957,0.4444444444444444,0.6949152542372882,5.063552,5.535351,256
541,1,coattention_fusion,0.6566984721904325,0.3,0.4925373134328358,5.3794923,5.2723355,256
593,1,coattention_fusion,0.5033159761959257,0.4444444444444444,0.20481927710843373,5.4621325,5.475196,256
544,1,coattention_fusion,0.5294046120393682,0.4444444444444444,0.26582278481012656,5.4190063,5.533822,256
577,1,coattention_fusion,-0.31492618448157467,0.0,0.07526881720430108,5.3681993,5.527196,256
557,1,coattention_fusion,0.4225058651865415,0.23809523809523808,0.4084507042253521,5.4444246,5.373045,256
696,1,coattention_fusion,-0.1230737869077592,0.0,0.16279069767441862,5.479359,5.5231905,256
697,1,coattention_fusion,-0.1837806134126802,0.0,0.0989010989010989,5.4563,5.504961,256
698,1,coattention_fusion,-0.19387016479743646,0.0,0.1111111111111111,5.4262276,5.541461,256
699,1,coattention_fusion,0.8456762130922405,0.4444444444444444,0.4492753623188406,5.4150233,5.5439854,256
700,1,coattention_fusion,0.2592655642023346,0.08333333333333333,0.14942528735632185,5.514483,5.545077,256
701,1,coattention_fusion,0.04129448958571755,0.23809523809523808,0.16279069767441862,5.5090857,5.5436463,256
702,1,coattention_fusion,0.7500522144655526,0.23809523809523808,0.3698630136986301,5.505696,5.343297,256
703,1,coattention_fusion,-0.3146007381551842,0.0,0.06382978723404255,5.4410486,5.5305085,256
706,1,coattention_fusion,-0.4458428702220187,0.0,0.010101010101010102,5.4092484,5.520382,256
708,1,coattention_fusion,-0.676672293430991,0.0,0.0,5.323528,5.280675,256
740,1,coattention_fusion,-0.049960660334172576,0.0,0.28205128205128205,5.4145384,5.5129347,256
712,1,coattention_fusion,-0.42284704737926293,0.0,0.010101010101010102,5.2937007,5.383767,256
895,1,coattention_fusion,0.47146729800869763,0.625,0.7857142857142857,5.0845184,5.3350573,256
953,1,coattention_fusion,0.5051978427557793,0.4444444444444444,0.3888888888888889,5.4442787,5.516508,256
745,1,coattention_fusion,-0.6089315346761272,0.0,0.0,5.39645,5.381768,256
746,1,coattention_fusion,-0.002037079423208972,0.04,0.25,5.469601,5.1610003,256
747,1,coattention_fusion,-0.5339780270084686,0.0,0.0,5.255615,5.442977,256
748,1,coattention_fusion,-0.8186198214694436,0.0,0.0,4.9599786,5.5277166,256
884,1,coattention_fusion,0.4625128747997253,0.3,0.3698630136986301,5.432213,5.4534683,256
772,1,coattention_fusion,0.7615422579537651,0.7333333333333333,0.6129032258064516,5.3489923,5.5435057,256
773,1,coattention_fusion,-0.3486524376287479,0.0,0.06382978723404255,5.408938,5.5394197,256
774,1,coattention_fusion,0.32130850881208506,0.3,0.42857142857142855,5.4155397,5.537504,256
885,1,coattention_fusion,0.549731775005722,0.3684210526315789,0.3698630136986301,5.4072323,5.5119915,256
886,1,coattention_fusion,0.5834737640192263,0.5294117647058824,0.3698630136986301,5.422764,5.219389,256
775,1,coattention_fusion,0.5914239528496222,0.3,0.6129032258064516,4.9661856,5.35027,256
776,1,coattention_fusion,-0.01965838864728771,0.23809523809523808,0.26582278481012656,5.4982758,5.532954,256
777,1,coattention_fusion,-0.472397859922179,0.0,0.0,5.266096,5.5431275,256
842,1,coattention_fusion,0.6494378004119935,0.5294117647058824,0.6129032258064516,5.2746515,5.544434,256
843,1,coattention_fusion,-0.8479099908445867,0.0,0.0,5.27504,5.536607,256
868,1,coattention_fusion,-0.43062271114671546,0.0,0.0,5.2100773,5.5407906,256
869,1,coattention_fusion,-0.49645084687571517,0.0,0.0,5.422579,5.5264244,256
874,1,coattention_fusion,-0.7517988956282902,0.0,0.0,5.1937428,5.5358458,256
875,1,coattention_fusion,0.23992976081483175,0.3,0.28205128205128205,5.4764414,5.5372696,256
906,1,coattention_fusion,0.630843013275349,0.5294117647058824,0.5384615384615384,5.256068,5.48608,256
907,1,coattention_fusion,0.5479006923781186,0.4444444444444444,0.42857142857142855,5.4744506,5.510314,256
910,1,coattention_fusion,-0.6601410505836575,0.0,0.02040816326530612,5.4184294,5.544128,256
912,1,coattention_fusion,0.5722791256580452,0.5294117647058824,0.3888888888888889,5.402178,5.518154,256
913,1,coattention_fusion,0.5813966296635384,0.18181818181818182,0.4925373134328358,5.465973,5.5373955,256
914,1,coattention_fusion,0.7505192835889218,0.4444444444444444,0.5151515151515151,5.378381,5.544729,256
933,1,coattention_fusion,-0.6376037136644539,0.0,0.0,5.2878127,5.538318,256
934,1,coattention_fusion,-0.400308995193408,0.0,0.010101010101010102,5.306125,5.544584,256
935,1,coattention_fusion,0.8363384069581138,0.23809523809523808,0.6949152542372882,5.0818415,5.5438347,256
936,1,coattention_fusion,-0.22106960975051493,0.0,0.02040816326530612,5.270419,5.544873,256
937,1,coattention_fusion,-0.3401715209430075,0.0,0.0,5.1949415,5.5449033,256
17,2,intermediate_fusion,0.8635492961776148,0.13043478260869565,0.47058823529411764,5.4269037,4.950323,256
38,2,intermediate_fusion,0.8384741931792171,0.18181818181818182,0.47058823529411764,5.483397,5.011075,256
667,2,intermediate_fusion,0.8152337491416799,0.4444444444444444,0.639344262295082,5.4086313,4.5449567,256
169,2,intermediate_fusion,0.4873483634699015,0.3684210526315789,0.3888888888888889,5.4620204,4.722411,256
199,2,intermediate_fusion,0.9224500743877314,0.18181818181818182,0.6129032258064516,5.4532785,4.9731402,256
203,2,intermediate_fusion,0.9296642538338291,0.3,0.6666666666666666,5.461734,4.981865,256
151,2,intermediate_fusion,0.9426735236896313,0.625,0.5625,5.444894,4.97523,256
158,2,intermediate_fusion,0.8884999427786677,0.3684210526315789,0.4925373134328358,5.426411,4.710932,256
528,2,intermediate_fusion,0.9346031700617989,0.3684210526315789,0.639344262295082,5.454306,5.009373,256
166,2,intermediate_fusion,0.9229922465094985,0.3,0.5625,5.4398623,5.0480905,256
190,2,intermediate_fusion,0.9324816891737239,0.3684210526315789,0.5625,5.445457,4.9677753,256
531,2,intermediate_fusion,0.9438465609979398,0.3684210526315789,0.5625,5.43614,4.9509916,256
162,2,intermediate_fusion,0.9436005092698556,0.3,0.5873015873015873,5.4145966,4.883365,256
173,2,intermediate_fusion,0.8144040398260469,0.5294117647058824,0.6129032258064516,5.3931317,4.612257,256
186,2,intermediate_fusion,0.9664761673151749,0.3684210526315789,0.6666666666666666,5.4108267,4.6758614,256
171,2,intermediate_fusion,0.8975394827191576,0.4444444444444444,0.6129032258064516,5.4673862,4.81431,256
183,2,intermediate_fusion,0.9609063859006636,0.3684210526315789,0.7543859649122807,5.4300995,4.7368402,256
198,2,intermediate_fusion,0.7640979056992445,0.4444444444444444,0.6949152542372882,5.3487453,4.636985,256
188,2,intermediate_fusion,0.5966504062714578,0.13043478260869565,0.21951219512195122,5.5177145,5.3478107,256
192,2,intermediate_fusion,0.7164883268482489,0.08333333333333333,0.26582278481012656,5.5000076,4.854311,256
711,2,intermediate_fusion,0.9047915712977798,0.7333333333333333,0.8181818181818182,5.3871784,4.8145022,256
201,2,intermediate_fusion,0.8496130407415883,0.3684210526315789,0.5873015873015873,5.381771,4.856679,256
182,2,intermediate_fusion,0.6455210002288851,0.4444444444444444,0.5625,5.3750973,4.732918,256
178,2,intermediate_fusion,0.2359020943007553,0.04,0.17647058823529413,5.521594,4.323698,256
196,2,intermediate_fusion,0.5376723792629892,0.3,0.3888888888888889,5.523196,5.4637356,256
523,2,intermediate_fusion,0.4547021629663538,0.18181818181818182,0.47058823529411764,5.5168405,5.011488,256
521,2,intermediate_fusion,0.7762510013733118,0.4444444444444444,0.47058823529411764,5.47943,5.064357,256
217,2,intermediate_fusion,0.7502317463950559,0.3684210526315789,0.6129032258064516,5.4136724,4.7484784,256
225,2,intermediate_fusion,0.91303358892195,0.4444444444444444,0.6129032258064516,5.4169965,4.7908134,256
261,2,intermediate_fusion,0.8217684252689401,0.4444444444444444,0.6129032258064516,5.4294786,4.978617,256
227,2,intermediate_fusion,0.3676005664911879,0.18181818181818182,0.4492753623188406,5.4353285,4.2033515,256
235,2,intermediate_fusion,0.9136222533760584,0.18181818181818182,0.6666666666666666,5.443244,4.8944883,256
580,2,intermediate_fusion,0.764867532616159,0.625,0.6666666666666666,5.3808236,4.9117203,256
341,2,intermediate_fusion,0.7551134412909132,0.3,0.5625,5.4432287,5.2206497,256
338,2,intermediate_fusion,0.8520335030899517,0.23809523809523808,0.5625,5.494603,5.1741986,256
309,2,intermediate_fusion,0.895031042572671,0.18181818181818182,0.5151515151515151,5.338374,4.847692,256
350,2,intermediate_fusion,0.8846704051270311,0.23809523809523808,0.5625,5.348475,4.7562213,256
373,2,intermediate_fusion,0.8662022201876859,0.23809523809523808,0.3698630136986301,5.45165,4.9828773,256
334,2,intermediate_fusion,0.8364235236896314,0.18181818181818182,0.3333333333333333,5.469876,5.0441866,256
337,2,intermediate_fusion,0.8166850251773861,0.08333333333333333,0.3888888888888889,5.495348,5.2024646,256
324,2,intermediate_fusion,0.884208342870222,0.23809523809523808,0.4925373134328358,5.418762,4.9239097,256
308,2,intermediate_fusion,0.8862032215609978,0.3,0.5625,5.371306,4.579423,256
332,2,intermediate_fusion,0.9300476367589835,0.3684210526315789,0.5384615384615384,5.424855,4.7847834,256
354,2,intermediate_fusion,0.40511487182421596,0.7333333333333333,0.4925373134328358,5.3614626,4.5108,256
372,2,intermediate_fusion,0.8665405413138018,0.23809523809523808,0.5384615384615384,5.4066668,5.0021777,256
358,2,intermediate_fusion,0.8128097104600593,0.4444444444444444,0.5384615384615384,5.473405,4.725156,256
445,2,intermediate_fusion,0.7777881094071868,0.7333333333333333,0.4925373134328358,5.452262,5.216036,256
440,2,intermediate_fusion,0.9538846131837948,0.23809523809523808,0.5873015873015873,5.4582205,4.996385,256
446,2,intermediate_fusion,0.47755493247882796,0.04,0.08695652173913043,5.523038,4.7866483,256
450,2,intermediate_fusion,0.7209644655527578,0.3684210526315789,0.3888888888888889,5.4508896,4.7145076,256
466,2,intermediate_fusion,0.9368727111467153,0.5294117647058824,0.6666666666666666,5.4277797,4.8248844,256
441,2,intermediate_fusion,0.8751223105973907,0.4444444444444444,0.42857142857142855,5.4766397,5.076559,256
455,2,intermediate_fusion,0.7039132238498511,0.3,0.4084507042253521,5.4969606,4.430215,256
484,2,intermediate_fusion,0.3459344243533989,0.13043478260869565,0.25,5.52663,4.4044766,256
449,2,intermediate_fusion,0.9316569867246509,0.3,0.4925373134328358,5.4328823,4.9095073,256
454,2,intermediate_fusion,0.2560933566033417,0.13043478260869565,0.20481927710843373,5.4804955,4.7240105,256
460,2,intermediate_fusion,0.8737053673609521,0.3684210526315789,0.639344262295082,5.48314,5.067751,256
468,2,intermediate_fusion,0.0666556992446784,0.18181818181818182,0.12359550561797752,5.521469,4.6684933,256
485,2,intermediate_fusion,-0.2655670634012359,0.0,0.030927835051546393,5.5372915,4.350857,256
504,2,intermediate_fusion,0.7118340867475393,0.18181818181818182,0.3333333333333333,5.477045,4.797104,256
512,2,intermediate_fusion,0.9393983176928357,0.3,0.6949152542372882,5.3256397,4.7679996,256
517,2,intermediate_fusion,0.13814803158617528,0.0,0.1111111111111111,5.530402,4.3753443,256
447,2,intermediate_fusion,0.938628690775921,0.5294117647058824,0.5625,5.3917,4.861516,256
491,2,intermediate_fusion,0.8415670061799038,0.4444444444444444,0.639344262295082,5.3701324,4.7816925,256
508,2,intermediate_fusion,0.6765034905012587,0.3684210526315789,0.3698630136986301,5.440159,4.371871,256
451,2,intermediate_fusion,0.9258676184481572,0.4444444444444444,0.639344262295082,5.4781775,4.7171674,256
471,2,intermediate_fusion,0.8466325246051727,0.3,0.4925373134328358,5.433842,4.6223154,256
472,2,intermediate_fusion,0.895924410620279,0.5294117647058824,0.6666666666666666,5.4811306,4.9529047,256
482,2,intermediate_fusion,0.8426527809567406,0.23809523809523808,0.2987012987012987,5.482908,4.446865,256
480,2,intermediate_fusion,0.7795004577706569,0.23809523809523808,0.7241379310344828,5.427371,4.8858986,256
487,2,intermediate_fusion,0.4317556935225451,0.13043478260869565,0.26582278481012656,5.496061,4.618576,256
507,2,intermediate_fusion,0.7525148775463492,0.4444444444444444,0.47058823529411764,5.476067,4.607725,256
488,2,intermediate_fusion,0.5925469214923322,0.3684210526315789,0.42857142857142855,5.4330826,4.7472115,256
510,2,intermediate_fusion,0.5370701247425039,0.08333333333333333,0.3888888888888889,5.5001087,5.0230637,256
457,2,intermediate_fusion,0.7430569066147859,0.3,0.4084507042253521,5.4332924,4.7051754,256
490,2,intermediate_fusion,0.6268546864271,0.18181818181818182,0.3698630136986301,5.454636,4.9013615,256
499,2,intermediate_fusion,0.4912580109864957,0.4444444444444444,0.42857142857142855,5.5083685,5.033676,256
503,2,intermediate_fusion,0.6879470416571296,0.08333333333333333,0.4492753623188406,5.4988103,4.576891,256
511,2,intermediate_fusion,0.8791013389791713,0.4444444444444444,0.7543859649122807,5.4859447,4.6592464,256
589,2,intermediate_fusion,0.9293945983062484,0.5294117647058824,0.5873015873015873,5.4419174,4.9527087,256
613,2,intermediate_fusion,0.9511923495078963,0.4444444444444444,0.6666666666666666,5.4264097,4.8727193,256
617,2,intermediate_fusion,0.8858691920347904,0.5294117647058824,0.5873015873015873,5.39332,4.6182694,256
672,2,intermediate_fusion,0.7585302700846874,0.3684210526315789,0.4084507042253521,5.4412355,4.635597,256
671,2,intermediate_fusion,0.8985666056305789,0.3,0.5384615384615384,5.4364386,4.733741,256
622,2,intermediate_fusion,0.9529826619363697,0.7333333333333333,0.7241379310344828,5.4038644,4.689394,256
627,2,intermediate_fusion,0.9664168001831079,0.4444444444444444,0.7241379310344828,5.403635,4.7125835,256
630,2,intermediate_fusion,0.9694388017853055,0.625,0.639344262295082,5.3870063,4.5723095,256
637,2,intermediate_fusion,0.9425560308702138,0.5294117647058824,0.5625,5.4419203,4.8802834,256
651,2,intermediate_fusion,0.9650806820782787,0.7333333333333333,0.7857142857142857,5.3603516,4.4258943,256
661,2,intermediate_fusion,0.9400685225452048,0.3684210526315789,0.6666666666666666,5.445204,4.951311,256
621,2,intermediate_fusion,0.06023975738155182,0.18181818181818182,0.3333333333333333,5.493219,4.268216,256
625,2,intermediate_fusion,0.9435311284046691,0.5294117647058824,0.7543859649122807,5.4154367,4.793996,256
636,2,intermediate_fusion,0.9357197013046461,0.625,0.639344262295082,5.4329705,4.7826,256
639,2,intermediate_fusion,0.9431835088120849,0.23809523809523808,0.7241379310344828,5.4192142,4.977171,256
645,2,intermediate_fusion,0.6983777752346073,0.3,0.6129032258064516,5.4430084,4.9078875,256
664,2,intermediate_fusion,0.9338900492103454,0.4444444444444444,0.5384615384615384,5.4355097,4.9056673,256
652,2,intermediate_fusion,0.4060218299382009,0.4444444444444444,0.5625,5.44162,4.4544425,256
632,2,intermediate_fusion,0.12341639963378345,0.08333333333333333,0.14942528735632185,5.525588,5.4570255,256
723,2,intermediate_fusion,0.5214644369420919,0.625,0.7543859649122807,5.2909465,4.3346233,256
721,2,intermediate_fusion,0.8321898603799496,0.4444444444444444,0.639344262295082,5.4194336,4.694264,256
735,2,intermediate_fusion,0.9242475394827189,0.3,0.5625,5.4759297,4.9837756,256
957,2,intermediate_fusion,0.8779962520027466,0.23809523809523808,0.4925373134328358,5.411231,4.861638,256
958,2,intermediate_fusion,0.9020098992904553,0.18181818181818182,0.47058823529411764,5.464525,5.0554266,256
762,2,intermediate_fusion,0.9283438715953306,0.5294117647058824,0.6949152542372882,5.4356236,4.4579277,256
796,2,intermediate_fusion,0.6133404383154037,0.3,0.5151515151515151,5.439684,4.907343,256
797,2,intermediate_fusion,0.8333493076218813,0.18181818181818182,0.3333333333333333,5.4890976,5.1230035,256
798,2,intermediate_fusion,0.7783774891279469,0.3684210526315789,0.4084507042253521,5.4978743,5.0648794,256
799,2,intermediate_fusion,0.9208106832227051,0.7333333333333333,0.639344262295082,5.4351215,4.863093,256
800,2,intermediate_fusion,0.91586389906157,0.4444444444444444,0.6129032258064516,5.487507,5.1039524,256
801,2,intermediate_fusion,0.8979843785763331,0.23809523809523808,0.4925373134328358,5.4732428,5.016436,256
802,2,intermediate_fusion,0.8911192492561227,0.4444444444444444,0.5873015873015873,5.473132,4.990147,256
803,2,intermediate_fusion,0.794473134584573,0.5294117647058824,0.639344262295082,5.4214363,4.8921037,256
818,2,intermediate_fusion,0.7183902208743418,0.08333333333333333,0.3157894736842105,5.505376,5.0062304,256
827,2,intermediate_fusion,0.9198901350423436,0.3,0.5384615384615384,5.42889,4.984864,256
858,2,intermediate_fusion,0.7431262874799724,0.3,0.5873015873015873,5.4360065,4.9255686,256
859,2,intermediate_fusion,0.9190654325932707,0.3684210526315789,0.5384615384615384,5.4643216,5.050476,256
860,2,intermediate_fusion,0.8757710574502172,0.3,0.42857142857142855,5.465987,5.0660973,256
861,2,intermediate_fusion,0.9265785934996564,0.23809523809523808,0.7241379310344828,5.4823093,5.0277853,256
883,2,intermediate_fusion,0.5244242103456167,0.0,0.26582278481012656,5.479537,4.776617,256
908,2,intermediate_fusion,0.8836239700160219,0.4444444444444444,0.7857142857142857,5.3319917,4.286904,256
909,2,intermediate_fusion,0.7805104142824444,0.4444444444444444,0.639344262295082,5.366478,4.6066337,256
911,2,intermediate_fusion,0.8861331254291599,0.5294117647058824,0.7543859649122807,5.352807,4.6646724,256
915,2,intermediate_fusion,0.7605945296406499,0.625,0.6666666666666666,5.363421,4.2588167,256
922,2,intermediate_fusion,0.8351231689173723,0.5294117647058824,0.5625,5.4440966,4.9316325,256
923,2,intermediate_fusion,0.8469300755321582,0.18181818181818182,0.6129032258064516,5.4624305,4.968925,256
924,2,intermediate_fusion,0.9214522774090179,0.4444444444444444,0.5625,5.4476147,4.965183,256
925,2,intermediate_fusion,0.9078550583657586,0.18181818181818182,0.5151515151515151,5.458971,4.990641,256
926,2,intermediate_fusion,0.707557507438773,0.18181818181818182,0.4925373134328358,5.503358,5.256356,256
955,2,intermediate_fusion,0.9061670290684365,0.3,0.4492753623188406,5.4082766,4.758336,256
956,2,intermediate_fusion,0.8006938086518653,0.5294117647058824,0.7543859649122807,5.2893143,4.6026363,256
17,2,coattention_fusion,0.4272616731517509,0.0,0.0989010989010989,5.4269037,5.497306,256
38,2,coattention_fusion,0.1697055962462806,0.0,0.08695652173913043,5.483397,5.1201515,256
667,2,coattention_fusion,0.6983055333028152,0.0,0.28205128205128205,5.4086313,5.5389104,256
169,2,coattention_fusion,0.3686484321355001,0.0,0.12359550561797752,5.4620204,5.5176296,256
199,2,coattention_fusion,-0.11867275120164796,0.0,0.02040816326530612,5.4532785,5.5055113,256
203,2,coattention_fusion,0.65277952620737,0.13043478260869565,0.2345679012345679,5.461734,5.542498,256
151,2,coattention_fusion,0.5929417486839093,0.0,0.16279069767441862,5.444894,5.5429792,256
158,2,coattention_fusion,-0.5702303463017848,0.0,0.0,5.426411,5.475584,256
528,2,coattention_fusion,0.53725108720531,0.0,0.17647058823529413,5.454306,5.5432367,256
166,2,coattention_fusion,-0.32881737811856254,0.0,0.041666666666666664,5.4398623,4.8619876,256
190,2,coattention_fusion,-0.3736710345616845,0.0,0.041666666666666664,5.445457,5.505253,256
531,2,coattention_fusion,0.4163467040512702,0.0,0.13636363636363635,5.43614,5.451938,256
162,2,coattention_fusion,0.8097440775921262,0.4444444444444444,0.639344262295082,5.4145966,5.5260773,256
173,2,coattention_fusion,0.062145227740901796,0.08333333333333333,0.2345679012345679,5.3931317,5.5262303,256
186,2,coattention_fusion,0.3296556706340123,0.3684210526315789,0.2987012987012987,5.4108267,5.5370007,256
171,2,coattention_fusion,0.21500414854657812,0.0,0.1111111111111111,5.4673862,5.4566107,256
183,2,coattention_fusion,0.3913588635843442,0.13043478260869565,0.3333333333333333,5.4300995,5.542638,256
198,2,coattention_fusion,0.5687793259327076,0.0,0.08695652173913043,5.3487453,5.3843565,256
188,2,coattention_fusion,0.8378190089265276,0.3,0.3888888888888889,5.5177145,5.5419188,256
192,2,coattention_fusion,-0.4964129377431905,0.0,0.030927835051546393,5.5000076,5.5260525,256
711,2,coattention_fusion,0.866514791714351,0.4444444444444444,0.4925373134328358,5.3871784,5.5292006,256
201,2,coattention_fusion,0.7411700331883725,0.04,0.14942528735632185,5.381771,5.5155745,256
182,2,coattention_fusion,-0.81606202792401,0.04,0.010101010101010102,5.3750973,4.806898,256
178,2,coattention_fusion,0.37349293316548404,0.13043478260869565,0.25,5.521594,5.537371,256
196,2,coattention_fusion,0.24918674181734948,0.23809523809523808,0.3333333333333333,5.523196,5.149245,256
523,2,coattention_fusion,0.6798101682307163,0.18181818181818182,0.5384615384615384,5.5168405,5.4608912,256
521,2,coattention_fusion,0.017691405355916685,0.0,0.19047619047619047,5.47943,4.5068593,256
217,2,coattention_fusion,-0.6060361352712289,0.0,0.0,5.4136724,5.4936767,256
225,2,coattention_fusion,-0.26820353627832455,0.0,0.12359550561797752,5.4169965,5.430608,256
261,2,coattention_fusion,0.4736130979629205,0.0,0.0989010989010989,5.4294786,5.430431,256
227,2,coattention_fusion,0.7802665083543144,0.18181818181818182,0.5625,5.4353285,5.3690443,256
235,2,coattention_fusion,0.7533317120622567,0.08333333333333333,0.2345679012345679,5.443244,5.532792,256
580,2,coattention_fusion,-0.28161407072556643,0.13043478260869565,0.21951219512195122,5.3808236,4.7586384,256
341,2,coattention_fusion,0.8985301270313572,0.18181818181818182,0.47058823529411764,5.4432287,5.5389814,256
338,2,coattention_fusion,0.3101675154497596,0.0,0.041666666666666664,5.494603,5.52378,256
309,2,coattention_fusion,0.603344586861982,0.0,0.05263157894736842,5.338374,5.121607,256
350,2,coattention_fusion,0.05486953536278324,0.0,0.1111111111111111,5.348475,4.669018,256
373,2,coattention_fusion,-0.3538316834515907,0.0,0.0,5.45165,5.4568024,256
334,2,coattention_fusion,0.3944881551842527,0.0,0.17647058823529413,5.469876,5.021958,256
337,2,coattention_fusion,0.3619700521375894,0.0,0.07526881720430108,5.495348,5.4206696,256
324,2,coattention_fusion,0.04405899519340809,0.23809523809523808,0.14942528735632185,5.418762,5.5011396,256
308,2,coattention_fusion,0.09433008125429158,0.18181818181818182,0.28205128205128205,5.371306,5.4850245,256
332,2,coattention_fusion,0.0699394884412909,0.0,0.06382978723404255,5.424855,5.522135,256
354,2,coattention_fusion,-0.7977168688487067,0.0,0.0,5.3614626,5.4683356,256
372,2,coattention_fusion,0.7128039883268482,0.08333333333333333,0.17647058823529413,5.4066668,5.510426,256
358,2,coattention_fusion,0.5988891908903637,0.04,0.3698630136986301,5.473405,5.537219,256
445,2,coattention_fusion,0.27104529068436706,0.08333333333333333,0.5625,5.452262,4.1365395,256
440,2,coattention_fusion,0.5935997940032043,0.3,0.47058823529411764,5.4582205,5.542559,256
446,2,coattention_fusion,-0.2156142710002288,0.0,0.08695652173913043,5.523038,5.538957,256
450,2,coattention_fusion,0.6336010814831768,0.0,0.28205128205128205,5.4508896,5.2234926,256
466,2,coattention_fusion,0.12981875143053329,0.08333333333333333,0.2345679012345679,5.4277797,5.518805,256
441,2,coattention_fusion,-0.3385278381780727,0.0,0.010101010101010102,5.4766397,5.3305197,256
455,2,coattention_fusion,0.059967956054016926,0.08333333333333333,0.13636363636363635,5.4969606,5.5421667,256
484,2,coattention_fusion,0.3293266479743648,0.23809523809523808,0.3888888888888889,5.52663,5.4654627,256
449,2,coattention_fusion,-0.07799982833600363,0.0,0.02040816326530612,5.4328823,5.438637,256
454,2,coattention_fusion,0.36590681506065453,0.0,0.26582278481012656,5.4804955,5.3429937,256
460,2,coattention_fusion,-0.23004191462577245,0.0,0.041666666666666664,5.48314,5.4454107,256
468,2,coattention_fusion,0.09457255664911877,0.04,0.21951219512195122,5.521469,5.348111,256
485,2,coattention_fusion,-0.10696169031815059,0.0,0.041666666666666664,5.5372915,5.5387626,256
504,2,coattention_fusion,0.6076175898374914,0.13043478260869565,0.3333333333333333,5.477045,5.514871,256
512,2,coattention_fusion,0.5992747196154725,0.0,0.041666666666666664,5.3256397,4.9830475,256
517,2,coattention_fusion,0.018707799267566945,0.13043478260869565,0.20481927710843373,5.530402,5.4064207,256
447,2,coattention_fusion,0.1719243533989471,0.0,0.030927835051546393,5.3917,5.446494,256
491,2,coattention_fusion,0.41119678416113525,0.23809523809523808,0.35135135135135137,5.3701324,5.2705812,256
508,2,coattention_fusion,0.47563658731975267,0.3,0.5873015873015873,5.440159,5.5378075,256
451,2,coattention_fusion,0.39598663881895163,0.0,0.16279069767441862,5.4781775,5.536156,256
471,2,coattention_fusion,0.25183108262760356,0.0,0.041666666666666664,5.433842,5.4838943,256
472,2,coattention_fusion,0.5285577363241015,0.4444444444444444,0.6129032258064516,5.4811306,5.5412416,256
482,2,coattention_fusion,0.44978542000457766,0.04,0.16279069767441862,5.482908,5.495715,256
